customer_id,customer_name,customer_type,city,state,loyalty_tier
C1259,Customer_C1259,Wholesale,Bangalore,Maharashtra,Bronze
C4258,Customer_C4258,,Bangalore,Karnataka,Bronze
C770,Customer_C770,,,Delhi,Bronze
C3169,Customer_C3169,Wholesale,Bangalore,Karnataka,Silver
C497,Customer_C497,Retail,Bangalore,Maharashtra,Gold
C3250,Customer_C3250,Wholesale,Mumbai,West Bengal,
C5366,Customer_C5366,,,West Bengal,GOLD
C2875,Customer_C2875,,Bangalore,Delhi,
C3989,Customer_C3989,Retail,,Delhi,Silver
C4951,Customer_C4951,Retail,Delhi,Karnataka,silver
C975,Customer_C975,Retail,Kolkata,West Bengal,
C1790,Customer_C1790,Retail,,West Bengal,silver
C1829,Customer_C1829,Wholesale,Bangalore,Maharashtra,Silver
C1133,Customer_C1133,,Kolkata,Maharashtra,GOLD
C1470,Customer_C1470,,Kolkata,Maharashtra,
C4798,Customer_C4798,Wholesale,,Karnataka,Gold
C2285,Customer_C2285,Wholesale,Mumbai,Delhi,Silver
C5762,Customer_C5762,Retail,Mumbai,Delhi,silver
C4718,Customer_C4718,Wholesale,Kolkata,Karnataka,
C4111,Customer_C4111,,Bangalore,Delhi,GOLD
C3213,Customer_C3213,Retail,Kolkata,Maharashtra,silver
C1864,Customer_C1864,,,Delhi,Bronze
C5232,Customer_C5232,Wholesale,Delhi,Delhi,GOLD
C1012,Customer_C1012,,Bangalore,West Bengal,silver
C2314,Customer_C2314,,Kolkata,Karnataka,GOLD
C1862,Customer_C1862,Wholesale,,Maharashtra,Bronze
C3803,Customer_C3803,Wholesale,Delhi,West Bengal,Bronze
C4666,Customer_C4666,Wholesale,Mumbai,Maharashtra,silver
C2793,Customer_C2793,,Mumbai,West Bengal,
C3794,Customer_C3794,Wholesale,Bangalore,Maharashtra,Bronze
C3908,Customer_C3908,Retail,,West Bengal,Silver
C2629,Customer_C2629,Retail,Bangalore,Delhi,Gold
C724,Customer_C724,,,Delhi,Silver
C3636,Customer_C3636,,Delhi,West Bengal,GOLD
C2246,Customer_C2246,Retail,Delhi,West Bengal,Gold
C5631,Customer_C5631,Wholesale,Delhi,West Bengal,GOLD
C158,Customer_C158,Retail,Mumbai,Delhi,silver
C95,Customer_C95,Wholesale,,Delhi,GOLD
C949,Customer_C949,Wholesale,Kolkata,Delhi,Gold
C738,Customer_C738,Wholesale,Mumbai,West Bengal,Gold
C3071,Customer_C3071,Wholesale,Bangalore,Delhi,silver
C5902,Customer_C5902,Retail,Bangalore,Maharashtra,Bronze
C1599,Customer_C1599,Wholesale,,Delhi,Silver
C1610,Customer_C1610,Retail,Mumbai,Maharashtra,GOLD
C1662,Customer_C1662,,,Karnataka,Bronze
C4031,Customer_C4031,,Bangalore,Delhi,
C1060,Customer_C1060,Wholesale,Kolkata,Maharashtra,Gold
C4796,Customer_C4796,Wholesale,Delhi,Maharashtra,GOLD
C3521,Customer_C3521,Retail,,West Bengal,silver
C496,Customer_C496,Wholesale,Kolkata,Karnataka,silver
C4511,Customer_C4511,Wholesale,,Karnataka,silver
C2980,Customer_C2980,,Mumbai,Delhi,GOLD
C1781,Customer_C1781,,,Maharashtra,Silver
C422,Customer_C422,Retail,Kolkata,Karnataka,Gold
C1308,Customer_C1308,Wholesale,,West Bengal,silver
C199,Customer_C199,Wholesale,Kolkata,Delhi,Bronze
C5865,Customer_C5865,Retail,Kolkata,Delhi,silver
C4295,Customer_C4295,Wholesale,,West Bengal,Gold
C3506,Customer_C3506,,,Karnataka,GOLD
C5447,Customer_C5447,,Delhi,Maharashtra,GOLD
C4480,Customer_C4480,Wholesale,Mumbai,West Bengal,GOLD
C5127,Customer_C5127,,Mumbai,West Bengal,
C2676,Customer_C2676,Wholesale,Delhi,Maharashtra,Silver
C2262,Customer_C2262,Retail,,Delhi,silver
C3192,Customer_C3192,Wholesale,Delhi,Delhi,silver
C555,Customer_C555,Wholesale,,Karnataka,Bronze
C2814,Customer_C2814,,,Delhi,Bronze
C5836,Customer_C5836,Retail,Kolkata,Maharashtra,Gold
C3148,Customer_C3148,Retail,Delhi,Maharashtra,
C4296,Customer_C4296,Retail,Mumbai,Maharashtra,Gold
C3051,Customer_C3051,Retail,,Delhi,Gold
C5767,Customer_C5767,,Kolkata,Karnataka,GOLD
C4147,Customer_C4147,Retail,,Maharashtra,silver
C336,Customer_C336,Retail,,Karnataka,silver
C2305,Customer_C2305,Retail,Bangalore,Delhi,Bronze
C2028,Customer_C2028,,Delhi,West Bengal,
C4991,Customer_C4991,Retail,,Karnataka,Gold
C5760,Customer_C5760,,,Karnataka,Gold
C1875,Customer_C1875,Retail,Mumbai,West Bengal,Bronze
C5878,Customer_C5878,,Kolkata,Karnataka,silver
C4103,Customer_C4103,,Delhi,West Bengal,Silver
C3146,Customer_C3146,,Mumbai,Maharashtra,silver
C152,Customer_C152,,Mumbai,Delhi,GOLD
C3000,Customer_C3000,,,Karnataka,Gold
C5314,Customer_C5314,,Kolkata,Maharashtra,Gold
C5866,Customer_C5866,Retail,Kolkata,Delhi,silver
C1447,Customer_C1447,Retail,Mumbai,Maharashtra,Silver
C628,Customer_C628,Wholesale,Bangalore,Karnataka,Silver
C2921,Customer_C2921,Retail,,Delhi,Gold
C5283,Customer_C5283,,Bangalore,Maharashtra,GOLD
C2560,Customer_C2560,Retail,Mumbai,West Bengal,Gold
C5912,Customer_C5912,,Kolkata,Maharashtra,silver
C1822,Customer_C1822,Retail,,Maharashtra,Silver
C4515,Customer_C4515,,,West Bengal,Bronze
C4499,Customer_C4499,Wholesale,Bangalore,Delhi,
C1130,Customer_C1130,Wholesale,Mumbai,Karnataka,
C2842,Customer_C2842,Retail,Delhi,West Bengal,GOLD
C2523,Customer_C2523,Wholesale,Kolkata,West Bengal,Bronze
C610,Customer_C610,,Mumbai,Maharashtra,
C5729,Customer_C5729,Wholesale,Delhi,Karnataka,Gold
C786,Customer_C786,,Bangalore,Karnataka,Silver
C3893,Customer_C3893,Wholesale,Mumbai,Karnataka,
C4359,Customer_C4359,Wholesale,Delhi,West Bengal,silver
C2833,Customer_C2833,,Mumbai,Maharashtra,
C1123,Customer_C1123,Wholesale,Kolkata,West Bengal,Gold
C5963,Customer_C5963,Retail,Kolkata,Delhi,GOLD
C4232,Customer_C4232,Wholesale,,West Bengal,silver
C1156,Customer_C1156,Wholesale,Mumbai,Karnataka,Silver
C2615,Customer_C2615,,Mumbai,Karnataka,
C4376,Customer_C4376,Retail,Mumbai,Maharashtra,
C1674,Customer_C1674,Wholesale,Delhi,West Bengal,Silver
C2298,Customer_C2298,,Kolkata,Karnataka,GOLD
C5754,Customer_C5754,Retail,,Maharashtra,Silver
C1167,Customer_C1167,Wholesale,,Maharashtra,
C2483,Customer_C2483,,Kolkata,West Bengal,silver
C1437,Customer_C1437,Retail,,Karnataka,Gold
C3322,Customer_C3322,Retail,Mumbai,West Bengal,silver
C3502,Customer_C3502,,Bangalore,West Bengal,silver
C209,Customer_C209,,Bangalore,Maharashtra,GOLD
C5477,Customer_C5477,,Kolkata,Maharashtra,Silver
C2141,Customer_C2141,,Kolkata,West Bengal,Silver
C4102,Customer_C4102,Wholesale,Mumbai,Maharashtra,GOLD
C3618,Customer_C3618,,Kolkata,Delhi,GOLD
C467,Customer_C467,,,West Bengal,GOLD
C2427,Customer_C2427,Wholesale,Kolkata,Karnataka,Silver
C792,Customer_C792,Wholesale,,West Bengal,
C3077,Customer_C3077,Wholesale,Bangalore,West Bengal,silver
C3162,Customer_C3162,Retail,Delhi,Maharashtra,silver
C1395,Customer_C1395,Retail,Mumbai,West Bengal,Silver
C4038,Customer_C4038,Wholesale,Bangalore,Delhi,silver
C4646,Customer_C4646,Wholesale,Mumbai,Delhi,Silver
C2298,Customer_C2298,Retail,Mumbai,Delhi,
C3024,Customer_C3024,,Mumbai,Karnataka,Gold
C5679,Customer_C5679,Retail,Bangalore,Maharashtra,
C1929,Customer_C1929,Retail,Mumbai,Delhi,Gold
C5442,Customer_C5442,Retail,Delhi,Karnataka,Gold
C1069,Customer_C1069,,Delhi,Delhi,GOLD
C2897,Customer_C2897,Retail,Bangalore,Karnataka,silver
C5991,Customer_C5991,Wholesale,Kolkata,Delhi,GOLD
C1788,Customer_C1788,,Bangalore,Delhi,GOLD
C678,Customer_C678,Wholesale,Bangalore,Maharashtra,Bronze
C266,Customer_C266,Wholesale,,Karnataka,
C1881,Customer_C1881,Retail,Mumbai,Delhi,silver
C2298,Customer_C2298,Wholesale,,Karnataka,Gold
C658,Customer_C658,,,West Bengal,Bronze
C4284,Customer_C4284,Wholesale,,Karnataka,GOLD
C958,Customer_C958,,,West Bengal,Silver
C2652,Customer_C2652,Retail,Kolkata,Delhi,Silver
C2408,Customer_C2408,Retail,Kolkata,West Bengal,Gold
C1028,Customer_C1028,,Delhi,West Bengal,Silver
C4085,Customer_C4085,Wholesale,Mumbai,Delhi,Gold
C4842,Customer_C4842,Retail,Bangalore,Delhi,Bronze
C5194,Customer_C5194,Wholesale,Kolkata,Maharashtra,Silver
C5884,Customer_C5884,Wholesale,,West Bengal,silver
C373,Customer_C373,Retail,,West Bengal,Bronze
C3822,Customer_C3822,Wholesale,,Maharashtra,
C2885,Customer_C2885,Wholesale,Delhi,Delhi,Bronze
C4665,Customer_C4665,Wholesale,,Delhi,Silver
C845,Customer_C845,Retail,,West Bengal,silver
C3875,Customer_C3875,Wholesale,Kolkata,West Bengal,silver
C746,Customer_C746,Retail,Kolkata,Delhi,Silver
C2051,Customer_C2051,,Bangalore,Delhi,GOLD
C2828,Customer_C2828,Wholesale,Mumbai,Delhi,Bronze
C5979,Customer_C5979,Wholesale,Delhi,Karnataka,Silver
C3112,Customer_C3112,Retail,Bangalore,West Bengal,GOLD
C586,Customer_C586,Wholesale,Delhi,Maharashtra,
C5745,Customer_C5745,,Delhi,West Bengal,Bronze
C2788,Customer_C2788,Retail,Kolkata,Maharashtra,GOLD
C102,Customer_C102,Wholesale,,Maharashtra,Gold
C2203,Customer_C2203,Wholesale,Delhi,Maharashtra,Silver
C2995,Customer_C2995,Retail,Mumbai,Delhi,Silver
C4936,Customer_C4936,Retail,Mumbai,Delhi,
C2607,Customer_C2607,Retail,Delhi,Karnataka,
C255,Customer_C255,Retail,Bangalore,West Bengal,silver
C1582,Customer_C1582,Retail,Bangalore,Maharashtra,silver
C2368,Customer_C2368,,Bangalore,Maharashtra,Bronze
C98,Customer_C98,Wholesale,Kolkata,Maharashtra,GOLD
C3581,Customer_C3581,Retail,Kolkata,Karnataka,
C3477,Customer_C3477,,Bangalore,Maharashtra,GOLD
C5024,Customer_C5024,Retail,Delhi,Delhi,Silver
C1120,Customer_C1120,Retail,Bangalore,Karnataka,GOLD
C3752,Customer_C3752,,,Delhi,silver
C3472,Customer_C3472,,Kolkata,Karnataka,Gold
C526,Customer_C526,Retail,Bangalore,Karnataka,GOLD
C3201,Customer_C3201,Wholesale,,Delhi,
C64,Customer_C64,Retail,Mumbai,Karnataka,Silver
C5033,Customer_C5033,Retail,,West Bengal,silver
C852,Customer_C852,Retail,Delhi,Delhi,
C5372,Customer_C5372,Retail,Delhi,Delhi,silver
C3547,Customer_C3547,,,Delhi,silver
C1292,Customer_C1292,Wholesale,Kolkata,West Bengal,Gold
C1676,Customer_C1676,Retail,Delhi,Delhi,Bronze
C4009,Customer_C4009,,,West Bengal,Silver
C4956,Customer_C4956,Retail,,Karnataka,Gold
C2381,Customer_C2381,Wholesale,Delhi,West Bengal,
C3513,Customer_C3513,,Bangalore,Delhi,Bronze
C2957,Customer_C2957,,Kolkata,Maharashtra,Bronze
C3538,Customer_C3538,,Kolkata,West Bengal,
C5166,Customer_C5166,Wholesale,Kolkata,Maharashtra,GOLD
C858,Customer_C858,Wholesale,Kolkata,West Bengal,
C234,Customer_C234,Wholesale,Bangalore,West Bengal,Gold
C1651,Customer_C1651,Retail,Bangalore,Maharashtra,Gold
C2697,Customer_C2697,Wholesale,,West Bengal,silver
C2394,Customer_C2394,Retail,Mumbai,Maharashtra,Silver
C5793,Customer_C5793,Wholesale,Kolkata,Maharashtra,Gold
C1820,Customer_C1820,Wholesale,Kolkata,Maharashtra,silver
C3169,Customer_C3169,Wholesale,Kolkata,Maharashtra,Gold
C2432,Customer_C2432,,Kolkata,West Bengal,Gold
C1000,Customer_C1000,,,Delhi,
C5589,Customer_C5589,,Bangalore,West Bengal,GOLD
C4609,Customer_C4609,Retail,Mumbai,Maharashtra,Bronze
C3872,Customer_C3872,Retail,Delhi,Delhi,Silver
C4496,Customer_C4496,Wholesale,Mumbai,West Bengal,
C3283,Customer_C3283,,Delhi,Maharashtra,Silver
C5302,Customer_C5302,,Kolkata,Delhi,silver
C5244,Customer_C5244,,,Delhi,GOLD
C3163,Customer_C3163,Retail,Kolkata,West Bengal,Silver
C1383,Customer_C1383,Retail,,Maharashtra,GOLD
C508,Customer_C508,Retail,Mumbai,Maharashtra,silver
C1933,Customer_C1933,,Mumbai,Karnataka,Gold
C5939,Customer_C5939,,,West Bengal,GOLD
C4952,Customer_C4952,,Bangalore,Karnataka,Bronze
C3683,Customer_C3683,,Bangalore,Delhi,Bronze
C2885,Customer_C2885,,Kolkata,West Bengal,Silver
C4957,Customer_C4957,Retail,Mumbai,Delhi,Bronze
C2933,Customer_C2933,Retail,Kolkata,Delhi,Bronze
C5346,Customer_C5346,Wholesale,Bangalore,Delhi,silver
C5034,Customer_C5034,,Bangalore,West Bengal,Bronze
C1252,Customer_C1252,Retail,Bangalore,Karnataka,Gold
C1759,Customer_C1759,Retail,Bangalore,Maharashtra,Gold
C2517,Customer_C2517,Wholesale,Kolkata,Karnataka,Gold
C3834,Customer_C3834,,Bangalore,Delhi,silver
C3015,Customer_C3015,Wholesale,Delhi,Karnataka,GOLD
C4356,Customer_C4356,Wholesale,Delhi,Delhi,GOLD
C3453,Customer_C3453,Retail,,West Bengal,GOLD
C3291,Customer_C3291,Retail,Delhi,Delhi,
C1787,Customer_C1787,,Bangalore,Delhi,GOLD
C5853,Customer_C5853,,Kolkata,Maharashtra,silver
C1240,Customer_C1240,Retail,Bangalore,Delhi,Gold
C2701,Customer_C2701,Retail,,Karnataka,Bronze
C5636,Customer_C5636,,Mumbai,Maharashtra,Silver
C1676,Customer_C1676,Wholesale,,Delhi,GOLD
C2067,Customer_C2067,Wholesale,Kolkata,Karnataka,Silver
C5760,Customer_C5760,Retail,Kolkata,Karnataka,Gold
C1997,Customer_C1997,,Kolkata,Delhi,GOLD
C4505,Customer_C4505,Retail,Bangalore,Maharashtra,Silver
C5933,Customer_C5933,Retail,Bangalore,Karnataka,GOLD
C1373,Customer_C1373,Wholesale,Kolkata,Karnataka,silver
C4069,Customer_C4069,Retail,Delhi,Karnataka,
C3544,Customer_C3544,Retail,,Delhi,
C468,Customer_C468,,Delhi,Maharashtra,Gold
C1604,Customer_C1604,Retail,Bangalore,Karnataka,Silver
C1742,Customer_C1742,Wholesale,Delhi,Karnataka,Gold
C1610,Customer_C1610,Wholesale,Bangalore,Karnataka,
C3079,Customer_C3079,,Kolkata,Delhi,Silver
C5866,Customer_C5866,Retail,Mumbai,Maharashtra,silver
C1986,Customer_C1986,Wholesale,,Delhi,GOLD
C5393,Customer_C5393,Wholesale,Kolkata,Karnataka,Silver
C116,Customer_C116,Retail,Bangalore,West Bengal,GOLD
C3595,Customer_C3595,Wholesale,Kolkata,Maharashtra,Gold
C2912,Customer_C2912,Retail,Bangalore,Maharashtra,
C268,Customer_C268,Wholesale,Bangalore,Maharashtra,
C4595,Customer_C4595,,Mumbai,Maharashtra,Silver
C223,Customer_C223,Wholesale,,West Bengal,silver
C2300,Customer_C2300,,Bangalore,Delhi,GOLD
C3857,Customer_C3857,Wholesale,,West Bengal,Bronze
C5927,Customer_C5927,,Mumbai,West Bengal,silver
C186,Customer_C186,Wholesale,Delhi,Karnataka,Bronze
C1865,Customer_C1865,Wholesale,Mumbai,Karnataka,Silver
C5813,Customer_C5813,Retail,Kolkata,West Bengal,Gold
C5750,Customer_C5750,Retail,Mumbai,Delhi,silver
C5414,Customer_C5414,,,West Bengal,GOLD
C4529,Customer_C4529,Wholesale,Mumbai,West Bengal,Gold
C2172,Customer_C2172,Wholesale,Kolkata,Maharashtra,
C4587,Customer_C4587,,Bangalore,West Bengal,Gold
C2307,Customer_C2307,Retail,,Maharashtra,Gold
C4211,Customer_C4211,Retail,Bangalore,Maharashtra,Bronze
C2626,Customer_C2626,Retail,,Maharashtra,GOLD
C1082,Customer_C1082,Retail,Mumbai,West Bengal,Gold
C4465,Customer_C4465,Retail,Bangalore,Delhi,Bronze
C1963,Customer_C1963,,Mumbai,Karnataka,Silver
C4721,Customer_C4721,Retail,Kolkata,Karnataka,Gold
C2129,Customer_C2129,Retail,Delhi,Delhi,silver
C2326,Customer_C2326,Retail,Delhi,Karnataka,Bronze
C5030,Customer_C5030,Retail,Mumbai,Karnataka,
C388,Customer_C388,Wholesale,,Karnataka,Silver
C4778,Customer_C4778,Wholesale,Kolkata,West Bengal,Silver
C4056,Customer_C4056,Wholesale,Mumbai,Karnataka,silver
C4524,Customer_C4524,,Kolkata,Delhi,silver
C5199,Customer_C5199,Retail,Delhi,West Bengal,Gold
C495,Customer_C495,Retail,Bangalore,West Bengal,Bronze
C1622,Customer_C1622,,Kolkata,Karnataka,Gold
C4079,Customer_C4079,Wholesale,Bangalore,Karnataka,silver
C4361,Customer_C4361,,Delhi,Delhi,
C251,Customer_C251,,,Karnataka,Gold
C5390,Customer_C5390,Wholesale,Kolkata,Delhi,silver
C1549,Customer_C1549,Wholesale,Kolkata,Karnataka,Bronze
C5107,Customer_C5107,,Mumbai,Maharashtra,Gold
C1175,Customer_C1175,,Kolkata,Maharashtra,Bronze
C4251,Customer_C4251,,Delhi,West Bengal,
C5312,Customer_C5312,Wholesale,Mumbai,West Bengal,silver
C4736,Customer_C4736,,,Delhi,
C1705,Customer_C1705,Retail,Kolkata,Delhi,Gold
C1298,Customer_C1298,,Delhi,West Bengal,silver
C1199,Customer_C1199,,Bangalore,West Bengal,GOLD
C754,Customer_C754,Wholesale,Kolkata,West Bengal,GOLD
C1915,Customer_C1915,,Bangalore,West Bengal,Silver
C2001,Customer_C2001,Retail,Mumbai,Delhi,GOLD
C902,Customer_C902,,Bangalore,Maharashtra,Gold
C4376,Customer_C4376,Retail,Delhi,West Bengal,Gold
C5353,Customer_C5353,Retail,Bangalore,Karnataka,Silver
C2665,Customer_C2665,Retail,Bangalore,Karnataka,
C4000,Customer_C4000,Retail,Bangalore,West Bengal,Gold
C5512,Customer_C5512,,Delhi,Delhi,
C5950,Customer_C5950,Retail,Delhi,Delhi,silver
C5187,Customer_C5187,,Mumbai,West Bengal,Gold
C4536,Customer_C4536,Wholesale,Kolkata,Karnataka,Gold
C1674,Customer_C1674,,Delhi,Maharashtra,silver
C5533,Customer_C5533,Wholesale,Delhi,West Bengal,Gold
C573,Customer_C573,,Kolkata,Karnataka,Gold
C1907,Customer_C1907,Retail,Delhi,Karnataka,Bronze
C1398,Customer_C1398,Wholesale,Mumbai,Maharashtra,
C4137,Customer_C4137,Retail,Mumbai,Karnataka,
C2620,Customer_C2620,Wholesale,Mumbai,Delhi,
C3371,Customer_C3371,,,West Bengal,Silver
C2366,Customer_C2366,,Bangalore,Maharashtra,Gold
C2920,Customer_C2920,,Kolkata,Delhi,Silver
C5708,Customer_C5708,,Delhi,West Bengal,
C479,Customer_C479,Retail,,Karnataka,GOLD
C85,Customer_C85,,Delhi,Delhi,Gold
C2974,Customer_C2974,Wholesale,Kolkata,Delhi,Silver
C1963,Customer_C1963,,Mumbai,Maharashtra,GOLD
C2142,Customer_C2142,Wholesale,Mumbai,Karnataka,GOLD
C4336,Customer_C4336,Retail,Mumbai,Maharashtra,Silver
C2038,Customer_C2038,Retail,Delhi,Karnataka,
C1495,Customer_C1495,,Bangalore,Delhi,Gold
C4537,Customer_C4537,Retail,Kolkata,Delhi,Silver
C451,Customer_C451,Retail,Kolkata,Delhi,Bronze
C3219,Customer_C3219,,Mumbai,Karnataka,silver
C425,Customer_C425,Wholesale,Bangalore,Delhi,Gold
C4379,Customer_C4379,Wholesale,Delhi,Delhi,Bronze
C2869,Customer_C2869,Retail,Mumbai,West Bengal,GOLD
C2072,Customer_C2072,Wholesale,Mumbai,Delhi,Silver
C5708,Customer_C5708,Retail,,Delhi,Silver
C1727,Customer_C1727,Retail,Kolkata,Delhi,Gold
C5299,Customer_C5299,Retail,Mumbai,Karnataka,silver
C2906,Customer_C2906,,Delhi,Maharashtra,
C4222,Customer_C4222,,Kolkata,Maharashtra,Gold
C941,Customer_C941,Wholesale,Delhi,Karnataka,silver
C589,Customer_C589,Retail,Kolkata,Delhi,Bronze
C1826,Customer_C1826,Retail,Delhi,Delhi,Bronze
C2350,Customer_C2350,Retail,,West Bengal,Gold
C5768,Customer_C5768,,,West Bengal,silver
C2721,Customer_C2721,,Bangalore,Karnataka,Bronze
C1480,Customer_C1480,Retail,,Karnataka,silver
C5928,Customer_C5928,,Mumbai,Maharashtra,
C779,Customer_C779,,Mumbai,West Bengal,Gold
C3348,Customer_C3348,Retail,Bangalore,Karnataka,Silver
C2865,Customer_C2865,Retail,Bangalore,Karnataka,Bronze
C195,Customer_C195,Retail,Delhi,West Bengal,GOLD
C4324,Customer_C4324,Wholesale,,Delhi,GOLD
C2528,Customer_C2528,Retail,Mumbai,Delhi,Bronze
C5992,Customer_C5992,,Bangalore,West Bengal,GOLD
C4874,Customer_C4874,Wholesale,Mumbai,Karnataka,silver
C2,Customer_C2,Wholesale,,Delhi,Bronze
C5311,Customer_C5311,Retail,Kolkata,West Bengal,Bronze
C3201,Customer_C3201,Wholesale,Mumbai,Karnataka,Bronze
C2673,Customer_C2673,Wholesale,Bangalore,Maharashtra,Silver
C531,Customer_C531,,Bangalore,West Bengal,
C744,Customer_C744,,Bangalore,Maharashtra,
C565,Customer_C565,,Kolkata,Maharashtra,Silver
C3660,Customer_C3660,Wholesale,,Maharashtra,
C4063,Customer_C4063,,Bangalore,West Bengal,Bronze
C3649,Customer_C3649,Wholesale,,West Bengal,Gold
C5952,Customer_C5952,Wholesale,Mumbai,Delhi,Bronze
C1067,Customer_C1067,Retail,Mumbai,Maharashtra,
C4742,Customer_C4742,,Kolkata,Delhi,Gold
C5673,Customer_C5673,,Mumbai,Maharashtra,Silver
C265,Customer_C265,Retail,Bangalore,West Bengal,
C588,Customer_C588,Wholesale,Mumbai,Delhi,Bronze
C3043,Customer_C3043,Wholesale,Kolkata,Maharashtra,Bronze
C4926,Customer_C4926,Wholesale,Kolkata,Maharashtra,Gold
C3689,Customer_C3689,Retail,,Maharashtra,
C556,Customer_C556,,Mumbai,Maharashtra,GOLD
C192,Customer_C192,Retail,Kolkata,Delhi,GOLD
C4305,Customer_C4305,Retail,,Karnataka,
C4585,Customer_C4585,,Mumbai,Maharashtra,GOLD
C2547,Customer_C2547,,Delhi,Karnataka,GOLD
C5025,Customer_C5025,,Delhi,Delhi,Gold
C4786,Customer_C4786,Wholesale,Kolkata,Maharashtra,silver
C2512,Customer_C2512,Wholesale,,Delhi,GOLD
C3088,Customer_C3088,Wholesale,Delhi,Karnataka,silver
C1201,Customer_C1201,Retail,Bangalore,Maharashtra,
C2253,Customer_C2253,Wholesale,,Maharashtra,Silver
C2687,Customer_C2687,,Delhi,West Bengal,Silver
C1805,Customer_C1805,Wholesale,,West Bengal,silver
C5357,Customer_C5357,Retail,Delhi,Delhi,Silver
C4378,Customer_C4378,,Kolkata,Maharashtra,Gold
C291,Customer_C291,Wholesale,Mumbai,Maharashtra,
C949,Customer_C949,,Bangalore,Karnataka,Silver
C668,Customer_C668,Retail,Kolkata,Maharashtra,Gold
C4732,Customer_C4732,Wholesale,,Karnataka,GOLD
C2080,Customer_C2080,,Delhi,Karnataka,silver
C3523,Customer_C3523,Wholesale,Mumbai,Maharashtra,
C2378,Customer_C2378,,,West Bengal,Silver
C1816,Customer_C1816,Retail,Kolkata,West Bengal,Silver
C3099,Customer_C3099,,Mumbai,Maharashtra,
C5204,Customer_C5204,Retail,,Maharashtra,GOLD
C3284,Customer_C3284,Wholesale,Kolkata,Maharashtra,
C4472,Customer_C4472,Wholesale,Bangalore,Maharashtra,silver
C1603,Customer_C1603,,Kolkata,West Bengal,Gold
C3308,Customer_C3308,,Bangalore,Delhi,
C434,Customer_C434,Retail,Mumbai,Karnataka,Bronze
C622,Customer_C622,,Mumbai,West Bengal,Gold
C1056,Customer_C1056,,,Maharashtra,silver
C2532,Customer_C2532,Retail,Kolkata,West Bengal,Gold
C881,Customer_C881,,Mumbai,Delhi,Gold
C5044,Customer_C5044,,Kolkata,Maharashtra,Bronze
C1643,Customer_C1643,,Kolkata,Maharashtra,GOLD
C1773,Customer_C1773,,Mumbai,Karnataka,
C3959,Customer_C3959,,,Karnataka,Bronze
C498,Customer_C498,Retail,Kolkata,Karnataka,silver
C3160,Customer_C3160,,Bangalore,Delhi,GOLD
C2963,Customer_C2963,Retail,,West Bengal,silver
C5270,Customer_C5270,Retail,Mumbai,Delhi,Bronze
C5700,Customer_C5700,,Mumbai,Maharashtra,silver
C848,Customer_C848,,Mumbai,Maharashtra,Bronze
C4914,Customer_C4914,Wholesale,Mumbai,West Bengal,Gold
C1811,Customer_C1811,Retail,Kolkata,West Bengal,Bronze
C452,Customer_C452,,Kolkata,Maharashtra,Bronze
C3420,Customer_C3420,Retail,Kolkata,Maharashtra,GOLD
C259,Customer_C259,,Bangalore,West Bengal,Gold
C5451,Customer_C5451,,Delhi,Karnataka,silver
C4293,Customer_C4293,,Mumbai,Maharashtra,Gold
C342,Customer_C342,Retail,Mumbai,Maharashtra,Bronze
C3305,Customer_C3305,Wholesale,Delhi,Karnataka,GOLD
C1384,Customer_C1384,Wholesale,Kolkata,West Bengal,Gold
C3733,Customer_C3733,Retail,Mumbai,Delhi,Bronze
C3088,Customer_C3088,Wholesale,Mumbai,West Bengal,silver
C5868,Customer_C5868,Wholesale,Delhi,Karnataka,silver
C3932,Customer_C3932,Retail,,Maharashtra,Gold
C3560,Customer_C3560,,Kolkata,Maharashtra,Gold
C3522,Customer_C3522,Wholesale,Mumbai,West Bengal,silver
C4918,Customer_C4918,Retail,Kolkata,Karnataka,GOLD
C582,Customer_C582,,Delhi,Delhi,GOLD
C3139,Customer_C3139,,Bangalore,Karnataka,
C3764,Customer_C3764,Retail,Delhi,Karnataka,silver
C5693,Customer_C5693,,Bangalore,Karnataka,Gold
C2849,Customer_C2849,Wholesale,Kolkata,Delhi,Silver
C1045,Customer_C1045,Wholesale,Kolkata,Maharashtra,Bronze
C1915,Customer_C1915,,,Karnataka,Bronze
C922,Customer_C922,,Bangalore,Delhi,GOLD
C5777,Customer_C5777,,Bangalore,Maharashtra,Gold
C2987,Customer_C2987,,Delhi,Delhi,GOLD
C3304,Customer_C3304,Retail,,Delhi,Silver
C4648,Customer_C4648,,Kolkata,Karnataka,Bronze
C1120,Customer_C1120,Retail,Kolkata,Karnataka,
C2744,Customer_C2744,Wholesale,Kolkata,Maharashtra,GOLD
C2713,Customer_C2713,Wholesale,Delhi,Delhi,
C5950,Customer_C5950,Wholesale,Delhi,Delhi,Silver
C4845,Customer_C4845,Wholesale,Mumbai,Maharashtra,Gold
C3486,Customer_C3486,Wholesale,Delhi,Delhi,
C2623,Customer_C2623,Wholesale,Kolkata,Delhi,Silver
C4590,Customer_C4590,,,Delhi,
C1359,Customer_C1359,Retail,Kolkata,West Bengal,
C5722,Customer_C5722,,,Delhi,Gold
C2214,Customer_C2214,Wholesale,Delhi,West Bengal,Bronze
C264,Customer_C264,,,Maharashtra,Bronze
C2567,Customer_C2567,,,Karnataka,silver
C3611,Customer_C3611,Retail,,Delhi,
