customer_id,customer_name,customer_type,city,state,loyalty_tier
C5686,Customer_C5686,Wholesale,Nan,Delhi,SILVER
C1499,Customer_C1499,Nan,Delhi,Delhi,GOLD
C1260,Customer_C1260,Wholesale,Nan,West Bengal,GOLD
C2709,Customer_C2709,Nan,Bangalore,West Bengal,GOLD
C318,Customer_C318,Retail,Nan,Karnataka,BRONZE
C4354,Customer_C4354,Nan,Nan,Maharashtra,SILVER
C921,Customer_C921,Retail,Mumbai,Karnataka,SILVER
C3935,Customer_C3935,Wholesale,Mumbai,Delhi,BRONZE
C977,Customer_C977,Nan,Mumbai,Delhi,GOLD
C584,Customer_C584,Nan,Mumbai,Karnataka,BRONZE
C4334,Customer_C4334,Wholesale,Delhi,Maharashtra,GOLD
C1831,Customer_C1831,Retail,Nan,West Bengal,GOLD
C1226,Customer_C1226,Retail,Nan,West Bengal,NAN
C3326,Customer_C3326,Nan,Nan,Maharashtra,SILVER
C4471,Customer_C4471,Wholesale,Nan,Delhi,SILVER
C3826,Customer_C3826,Retail,Nan,Maharashtra,GOLD
C3124,Customer_C3124,Wholesale,Nan,Maharashtra,BRONZE
C3936,Customer_C3936,Retail,Kolkata,Maharashtra,SILVER
C5605,Customer_C5605,Nan,Nan,Delhi,NAN
C323,Customer_C323,Nan,Nan,Maharashtra,GOLD
C5061,Customer_C5061,Nan,Mumbai,Delhi,SILVER
C123,Customer_C123,Retail,Nan,Delhi,BRONZE
C4479,Customer_C4479,Wholesale,Kolkata,Karnataka,GOLD
C2871,Customer_C2871,Nan,Bangalore,Maharashtra,NAN
C5291,Customer_C5291,Nan,Mumbai,West Bengal,SILVER
C5094,Customer_C5094,Nan,Delhi,West Bengal,GOLD
C1191,Customer_C1191,Wholesale,Mumbai,Maharashtra,SILVER
C1750,Customer_C1750,Wholesale,Bangalore,Karnataka,BRONZE
C3161,Customer_C3161,Wholesale,Mumbai,Karnataka,GOLD
C5640,Customer_C5640,Retail,Mumbai,Maharashtra,GOLD
C3146,Customer_C3146,Retail,Bangalore,Karnataka,GOLD
C3780,Customer_C3780,Wholesale,Bangalore,Karnataka,SILVER
C158,Customer_C158,Wholesale,Bangalore,Maharashtra,GOLD
C3788,Customer_C3788,Wholesale,Delhi,Maharashtra,SILVER
C2346,Customer_C2346,Nan,Nan,Maharashtra,GOLD
C371,Customer_C371,Nan,Bangalore,West Bengal,SILVER
C2857,Customer_C2857,Nan,Bangalore,Maharashtra,GOLD
C3859,Customer_C3859,Wholesale,Kolkata,West Bengal,SILVER
C228,Customer_C228,Retail,Bangalore,Maharashtra,GOLD
C2645,Customer_C2645,Nan,Kolkata,Karnataka,BRONZE
C3353,Customer_C3353,Nan,Kolkata,Delhi,BRONZE
C5983,Customer_C5983,Wholesale,Kolkata,Maharashtra,SILVER
C5314,Customer_C5314,Nan,Nan,Maharashtra,BRONZE
C4115,Customer_C4115,Wholesale,Kolkata,Maharashtra,SILVER
C507,Customer_C507,Nan,Kolkata,West Bengal,NAN
C4455,Customer_C4455,Retail,Nan,Maharashtra,BRONZE
C521,Customer_C521,Nan,Delhi,Maharashtra,SILVER
C1903,Customer_C1903,Nan,Delhi,West Bengal,SILVER
C3756,Customer_C3756,Retail,Bangalore,West Bengal,NAN
C5431,Customer_C5431,Wholesale,Mumbai,West Bengal,NAN
C2134,Customer_C2134,Wholesale,Delhi,West Bengal,SILVER
C4037,Customer_C4037,Wholesale,Kolkata,Maharashtra,SILVER
C4815,Customer_C4815,Wholesale,Nan,Maharashtra,GOLD
C2517,Customer_C2517,Nan,Mumbai,Delhi,GOLD
C3612,Customer_C3612,Nan,Delhi,Karnataka,BRONZE
C2949,Customer_C2949,Wholesale,Nan,West Bengal,SILVER
C516,Customer_C516,Nan,Mumbai,West Bengal,BRONZE
C5785,Customer_C5785,Retail,Bangalore,Maharashtra,GOLD
C644,Customer_C644,Wholesale,Nan,Delhi,NAN
C4371,Customer_C4371,Wholesale,Kolkata,Karnataka,GOLD
C1382,Customer_C1382,Wholesale,Nan,Maharashtra,NAN
C3960,Customer_C3960,Nan,Nan,Maharashtra,NAN
C218,Customer_C218,Wholesale,Delhi,West Bengal,BRONZE
C4488,Customer_C4488,Retail,Nan,Karnataka,NAN
C99,Customer_C99,Retail,Bangalore,Maharashtra,GOLD
C4900,Customer_C4900,Wholesale,Bangalore,Maharashtra,GOLD
C2268,Customer_C2268,Wholesale,Delhi,Karnataka,GOLD
C1546,Customer_C1546,Retail,Mumbai,Maharashtra,GOLD
C4117,Customer_C4117,Nan,Bangalore,Karnataka,NAN
C1266,Customer_C1266,Retail,Mumbai,West Bengal,SILVER
C5681,Customer_C5681,Nan,Kolkata,Maharashtra,SILVER
C4332,Customer_C4332,Wholesale,Nan,Delhi,NAN
C5715,Customer_C5715,Nan,Kolkata,West Bengal,NAN
C4690,Customer_C4690,Nan,Nan,Karnataka,GOLD
C4236,Customer_C4236,Nan,Bangalore,West Bengal,NAN
C814,Customer_C814,Retail,Mumbai,Delhi,GOLD
C1215,Customer_C1215,Wholesale,Mumbai,Delhi,BRONZE
C860,Customer_C860,Nan,Mumbai,West Bengal,SILVER
C1976,Customer_C1976,Retail,Delhi,Karnataka,SILVER
C4863,Customer_C4863,Nan,Nan,Karnataka,NAN
C631,Customer_C631,Nan,Bangalore,Karnataka,NAN
C4938,Customer_C4938,Nan,Delhi,Delhi,SILVER
C2205,Customer_C2205,Retail,Delhi,Delhi,GOLD
C1999,Customer_C1999,Nan,Nan,Maharashtra,SILVER
C5774,Customer_C5774,Wholesale,Mumbai,West Bengal,GOLD
C5637,Customer_C5637,Retail,Nan,West Bengal,BRONZE
C5825,Customer_C5825,Retail,Nan,Karnataka,SILVER
C4240,Customer_C4240,Retail,Mumbai,Maharashtra,GOLD
C864,Customer_C864,Nan,Kolkata,Maharashtra,SILVER
C529,Customer_C529,Nan,Bangalore,West Bengal,NAN
C4821,Customer_C4821,Retail,Delhi,West Bengal,GOLD
C2480,Customer_C2480,Wholesale,Nan,Delhi,SILVER
C1250,Customer_C1250,Retail,Nan,Delhi,NAN
C3516,Customer_C3516,Wholesale,Mumbai,West Bengal,SILVER
C5897,Customer_C5897,Nan,Delhi,Delhi,SILVER
C2132,Customer_C2132,Wholesale,Delhi,Maharashtra,GOLD
C5803,Customer_C5803,Wholesale,Bangalore,Maharashtra,BRONZE
C417,Customer_C417,Wholesale,Bangalore,Delhi,GOLD
C1365,Customer_C1365,Retail,Kolkata,Karnataka,SILVER
C4807,Customer_C4807,Retail,Mumbai,Maharashtra,GOLD
C1891,Customer_C1891,Wholesale,Bangalore,Maharashtra,NAN
C5424,Customer_C5424,Retail,Mumbai,West Bengal,GOLD
C1513,Customer_C1513,Nan,Nan,Karnataka,GOLD
C2579,Customer_C2579,Nan,Delhi,West Bengal,SILVER
C5891,Customer_C5891,Nan,Mumbai,Karnataka,GOLD
C2446,Customer_C2446,Retail,Kolkata,West Bengal,SILVER
C5420,Customer_C5420,Retail,Delhi,Maharashtra,SILVER
C4614,Customer_C4614,Wholesale,Kolkata,Karnataka,SILVER
C822,Customer_C822,Wholesale,Nan,Karnataka,GOLD
C528,Customer_C528,Wholesale,Delhi,Karnataka,NAN
C4124,Customer_C4124,Nan,Mumbai,West Bengal,NAN
C2154,Customer_C2154,Wholesale,Delhi,Delhi,NAN
C5254,Customer_C5254,Nan,Bangalore,Maharashtra,SILVER
C3894,Customer_C3894,Nan,Delhi,Karnataka,GOLD
C3412,Customer_C3412,Nan,Kolkata,Karnataka,GOLD
C5971,Customer_C5971,Nan,Delhi,Karnataka,SILVER
C5689,Customer_C5689,Wholesale,Kolkata,West Bengal,SILVER
C3359,Customer_C3359,Wholesale,Delhi,Maharashtra,SILVER
C598,Customer_C598,Retail,Nan,Karnataka,GOLD
C3915,Customer_C3915,Wholesale,Nan,Maharashtra,SILVER
C4550,Customer_C4550,Retail,Kolkata,West Bengal,NAN
C3444,Customer_C3444,Nan,Mumbai,Delhi,NAN
C759,Customer_C759,Wholesale,Mumbai,Delhi,GOLD
C30,Customer_C30,Nan,Nan,West Bengal,GOLD
C4033,Customer_C4033,Nan,Nan,West Bengal,BRONZE
C5065,Customer_C5065,Wholesale,Delhi,Maharashtra,SILVER
C1324,Customer_C1324,Nan,Bangalore,Delhi,SILVER
C4336,Customer_C4336,Nan,Bangalore,West Bengal,GOLD
C5504,Customer_C5504,Retail,Bangalore,Karnataka,GOLD
C4549,Customer_C4549,Nan,Nan,Maharashtra,NAN
C4537,Customer_C4537,Nan,Kolkata,Maharashtra,SILVER
C2404,Customer_C2404,Wholesale,Mumbai,Maharashtra,GOLD
C1662,Customer_C1662,Retail,Kolkata,West Bengal,BRONZE
C3683,Customer_C3683,Nan,Mumbai,Delhi,SILVER
C4443,Customer_C4443,Retail,Mumbai,Karnataka,BRONZE
C3078,Customer_C3078,Retail,Nan,West Bengal,SILVER
C784,Customer_C784,Wholesale,Kolkata,West Bengal,GOLD
C5459,Customer_C5459,Wholesale,Delhi,West Bengal,SILVER
C2033,Customer_C2033,Nan,Nan,Delhi,SILVER
C5585,Customer_C5585,Nan,Nan,West Bengal,GOLD
C5684,Customer_C5684,Retail,Mumbai,Maharashtra,SILVER
C4560,Customer_C4560,Wholesale,Kolkata,West Bengal,SILVER
C2939,Customer_C2939,Retail,Mumbai,Maharashtra,GOLD
C4631,Customer_C4631,Wholesale,Bangalore,West Bengal,GOLD
C4112,Customer_C4112,Wholesale,Mumbai,Karnataka,GOLD
C1105,Customer_C1105,Nan,Nan,Delhi,NAN
C2986,Customer_C2986,Nan,Bangalore,Karnataka,GOLD
C2894,Customer_C2894,Retail,Kolkata,Karnataka,SILVER
C3955,Customer_C3955,Retail,Nan,Karnataka,BRONZE
C1873,Customer_C1873,Retail,Kolkata,Karnataka,BRONZE
C63,Customer_C63,Wholesale,Kolkata,West Bengal,BRONZE
C1517,Customer_C1517,Wholesale,Nan,West Bengal,SILVER
C53,Customer_C53,Retail,Kolkata,Delhi,GOLD
C785,Customer_C785,Retail,Bangalore,West Bengal,GOLD
C2652,Customer_C2652,Nan,Delhi,West Bengal,SILVER
C32,Customer_C32,Wholesale,Mumbai,Delhi,SILVER
C1727,Customer_C1727,Nan,Kolkata,Delhi,SILVER
C4851,Customer_C4851,Wholesale,Delhi,West Bengal,SILVER
C832,Customer_C832,Retail,Mumbai,Maharashtra,SILVER
C1828,Customer_C1828,Retail,Mumbai,West Bengal,GOLD
C437,Customer_C437,Retail,Delhi,West Bengal,SILVER
C4039,Customer_C4039,Wholesale,Delhi,Karnataka,GOLD
C802,Customer_C802,Retail,Mumbai,Maharashtra,GOLD
C4243,Customer_C4243,Retail,Nan,Karnataka,GOLD
C5248,Customer_C5248,Retail,Mumbai,West Bengal,NAN
C4174,Customer_C4174,Wholesale,Delhi,West Bengal,GOLD
C900,Customer_C900,Retail,Kolkata,West Bengal,NAN
C4173,Customer_C4173,Nan,Delhi,West Bengal,GOLD
C5790,Customer_C5790,Wholesale,Kolkata,Delhi,BRONZE
C2242,Customer_C2242,Nan,Kolkata,Delhi,BRONZE
C641,Customer_C641,Retail,Bangalore,Karnataka,GOLD
C2762,Customer_C2762,Retail,Kolkata,Maharashtra,NAN
C435,Customer_C435,Retail,Kolkata,Maharashtra,NAN
C5614,Customer_C5614,Nan,Kolkata,Maharashtra,NAN
C3386,Customer_C3386,Wholesale,Kolkata,Karnataka,SILVER
C1744,Customer_C1744,Retail,Mumbai,West Bengal,GOLD
C240,Customer_C240,Nan,Bangalore,Maharashtra,BRONZE
C3002,Customer_C3002,Retail,Kolkata,West Bengal,BRONZE
C514,Customer_C514,Retail,Bangalore,Delhi,SILVER
C2291,Customer_C2291,Wholesale,Nan,Karnataka,BRONZE
C2461,Customer_C2461,Retail,Delhi,Karnataka,GOLD
C775,Customer_C775,Nan,Kolkata,Karnataka,SILVER
C4425,Customer_C4425,Retail,Delhi,Karnataka,GOLD
C1894,Customer_C1894,Retail,Nan,Karnataka,BRONZE
C4463,Customer_C4463,Wholesale,Kolkata,Karnataka,GOLD
C2805,Customer_C2805,Nan,Delhi,Maharashtra,GOLD
C1532,Customer_C1532,Retail,Mumbai,Delhi,NAN
C1782,Customer_C1782,Wholesale,Kolkata,Karnataka,GOLD
C2850,Customer_C2850,Wholesale,Mumbai,Maharashtra,SILVER
C4927,Customer_C4927,Retail,Mumbai,West Bengal,SILVER
C403,Customer_C403,Nan,Delhi,Karnataka,GOLD
C3874,Customer_C3874,Nan,Kolkata,Karnataka,GOLD
C2338,Customer_C2338,Nan,Mumbai,Karnataka,NAN
C4949,Customer_C4949,Wholesale,Bangalore,Maharashtra,NAN
C1066,Customer_C1066,Nan,Delhi,Karnataka,NAN
C580,Customer_C580,Nan,Kolkata,Karnataka,BRONZE
C1133,Customer_C1133,Wholesale,Delhi,Karnataka,NAN
C903,Customer_C903,Nan,Bangalore,Delhi,GOLD
C345,Customer_C345,Retail,Mumbai,West Bengal,SILVER
C1123,Customer_C1123,Retail,Delhi,West Bengal,BRONZE
C2506,Customer_C2506,Nan,Mumbai,Delhi,SILVER
C3904,Customer_C3904,Wholesale,Delhi,Maharashtra,BRONZE
C609,Customer_C609,Retail,Bangalore,Karnataka,GOLD
C2298,Customer_C2298,Nan,Delhi,West Bengal,NAN
C456,Customer_C456,Retail,Mumbai,Delhi,BRONZE
C5940,Customer_C5940,Wholesale,Kolkata,Delhi,SILVER
C176,Customer_C176,Retail,Nan,Karnataka,SILVER
C487,Customer_C487,Retail,Kolkata,Delhi,NAN
C5132,Customer_C5132,Retail,Bangalore,Karnataka,NAN
C813,Customer_C813,Retail,Delhi,Delhi,GOLD
C1423,Customer_C1423,Wholesale,Bangalore,West Bengal,GOLD
C2771,Customer_C2771,Nan,Bangalore,Maharashtra,SILVER
C1804,Customer_C1804,Wholesale,Kolkata,Delhi,SILVER
C3255,Customer_C3255,Nan,Bangalore,Karnataka,GOLD
C5158,Customer_C5158,Retail,Delhi,Maharashtra,SILVER
C2053,Customer_C2053,Retail,Mumbai,Karnataka,NAN
C5123,Customer_C5123,Retail,Bangalore,Maharashtra,SILVER
C2,Customer_C2,Wholesale,Mumbai,Delhi,GOLD
C5755,Customer_C5755,Nan,Kolkata,Karnataka,NAN
C2169,Customer_C2169,Wholesale,Nan,Maharashtra,BRONZE
C3317,Customer_C3317,Retail,Nan,Maharashtra,NAN
C695,Customer_C695,Retail,Nan,Karnataka,NAN
C3753,Customer_C3753,Retail,Nan,Maharashtra,SILVER
C2880,Customer_C2880,Wholesale,Nan,Maharashtra,GOLD
C3322,Customer_C3322,Nan,Mumbai,Delhi,NAN
C3021,Customer_C3021,Retail,Mumbai,Karnataka,GOLD
C1610,Customer_C1610,Wholesale,Delhi,West Bengal,BRONZE
C410,Customer_C410,Retail,Nan,Delhi,GOLD
C5405,Customer_C5405,Retail,Nan,Delhi,NAN
C3922,Customer_C3922,Wholesale,Kolkata,Delhi,GOLD
C5894,Customer_C5894,Retail,Kolkata,West Bengal,NAN
C2725,Customer_C2725,Nan,Kolkata,Delhi,BRONZE
C2188,Customer_C2188,Wholesale,Nan,West Bengal,NAN
C3641,Customer_C3641,Nan,Mumbai,Delhi,SILVER
C5270,Customer_C5270,Nan,Mumbai,Maharashtra,NAN
C1403,Customer_C1403,Retail,Kolkata,Karnataka,SILVER
C3811,Customer_C3811,Wholesale,Mumbai,West Bengal,SILVER
C1065,Customer_C1065,Nan,Bangalore,Maharashtra,GOLD
C4727,Customer_C4727,Wholesale,Delhi,Delhi,GOLD
C320,Customer_C320,Wholesale,Mumbai,Delhi,GOLD
C4310,Customer_C4310,Retail,Delhi,West Bengal,NAN
C4466,Customer_C4466,Wholesale,Delhi,Maharashtra,GOLD
C1254,Customer_C1254,Wholesale,Bangalore,Karnataka,GOLD
C3200,Customer_C3200,Nan,Mumbai,Maharashtra,BRONZE
C2990,Customer_C2990,Wholesale,Delhi,Delhi,SILVER
C3224,Customer_C3224,Retail,Kolkata,Maharashtra,SILVER
C2311,Customer_C2311,Wholesale,Kolkata,West Bengal,NAN
C4916,Customer_C4916,Nan,Mumbai,Maharashtra,GOLD
C1987,Customer_C1987,Wholesale,Nan,Maharashtra,GOLD
C3972,Customer_C3972,Retail,Bangalore,Karnataka,SILVER
C993,Customer_C993,Nan,Kolkata,Karnataka,BRONZE
C2470,Customer_C2470,Nan,Mumbai,Maharashtra,GOLD
C2957,Customer_C2957,Retail,Nan,Maharashtra,SILVER
C1444,Customer_C1444,Wholesale,Nan,Karnataka,GOLD
C2272,Customer_C2272,Wholesale,Kolkata,Karnataka,GOLD
C4231,Customer_C4231,Wholesale,Nan,Karnataka,SILVER
C5809,Customer_C5809,Retail,Kolkata,West Bengal,SILVER
C1084,Customer_C1084,Retail,Delhi,Delhi,GOLD
C2643,Customer_C2643,Retail,Nan,Maharashtra,SILVER
C852,Customer_C852,Retail,Kolkata,Maharashtra,SILVER
C2820,Customer_C2820,Retail,Kolkata,Karnataka,GOLD
C612,Customer_C612,Nan,Mumbai,West Bengal,SILVER
C3072,Customer_C3072,Retail,Nan,Karnataka,NAN
C1646,Customer_C1646,Wholesale,Bangalore,Delhi,SILVER
C2984,Customer_C2984,Retail,Delhi,Maharashtra,BRONZE
C2092,Customer_C2092,Retail,Bangalore,Maharashtra,SILVER
C3188,Customer_C3188,Retail,Delhi,West Bengal,SILVER
C2891,Customer_C2891,Retail,Bangalore,West Bengal,SILVER
C4190,Customer_C4190,Wholesale,Kolkata,Karnataka,SILVER
C260,Customer_C260,Nan,Kolkata,Karnataka,BRONZE
C3655,Customer_C3655,Retail,Kolkata,West Bengal,GOLD
C557,Customer_C557,Retail,Kolkata,Karnataka,GOLD
C3734,Customer_C3734,Retail,Bangalore,West Bengal,GOLD
C2760,Customer_C2760,Wholesale,Bangalore,West Bengal,SILVER
C1090,Customer_C1090,Nan,Bangalore,Delhi,NAN
C3764,Customer_C3764,Wholesale,Nan,Delhi,SILVER
C5527,Customer_C5527,Retail,Delhi,Maharashtra,GOLD
C1088,Customer_C1088,Nan,Nan,Maharashtra,SILVER
C136,Customer_C136,Retail,Delhi,Karnataka,GOLD
C1991,Customer_C1991,Wholesale,Delhi,Delhi,NAN
C1761,Customer_C1761,Retail,Delhi,Karnataka,SILVER
C210,Customer_C210,Nan,Nan,Delhi,SILVER
C3075,Customer_C3075,Wholesale,Nan,Delhi,BRONZE
C236,Customer_C236,Nan,Bangalore,West Bengal,SILVER
C666,Customer_C666,Retail,Delhi,Maharashtra,GOLD
C2098,Customer_C2098,Retail,Kolkata,West Bengal,NAN
C5222,Customer_C5222,Wholesale,Nan,Maharashtra,NAN
C5482,Customer_C5482,Nan,Delhi,Maharashtra,SILVER
C4342,Customer_C4342,Wholesale,Delhi,Karnataka,GOLD
C1276,Customer_C1276,Nan,Bangalore,Karnataka,GOLD
C2286,Customer_C2286,Wholesale,Mumbai,Delhi,GOLD
C4086,Customer_C4086,Nan,Kolkata,Karnataka,BRONZE
C5694,Customer_C5694,Nan,Nan,West Bengal,NAN
C3828,Customer_C3828,Nan,Delhi,West Bengal,SILVER
C5819,Customer_C5819,Nan,Bangalore,West Bengal,SILVER
C3512,Customer_C3512,Nan,Bangalore,Delhi,GOLD
C2716,Customer_C2716,Wholesale,Mumbai,Maharashtra,SILVER
C3534,Customer_C3534,Wholesale,Kolkata,Karnataka,NAN
C5534,Customer_C5534,Wholesale,Delhi,West Bengal,SILVER
C2589,Customer_C2589,Retail,Bangalore,Karnataka,GOLD
C1832,Customer_C1832,Nan,Kolkata,Delhi,NAN
C581,Customer_C581,Nan,Nan,West Bengal,BRONZE
C5904,Customer_C5904,Wholesale,Nan,West Bengal,SILVER
C3546,Customer_C3546,Retail,Bangalore,Karnataka,NAN
C1598,Customer_C1598,Nan,Bangalore,West Bengal,GOLD
C1158,Customer_C1158,Retail,Nan,West Bengal,SILVER
C3092,Customer_C3092,Retail,Kolkata,Maharashtra,BRONZE
C5361,Customer_C5361,Wholesale,Nan,Delhi,NAN
C4929,Customer_C4929,Wholesale,Mumbai,Karnataka,GOLD
C1232,Customer_C1232,Retail,Mumbai,West Bengal,GOLD
C2719,Customer_C2719,Nan,Kolkata,Delhi,SILVER
C476,Customer_C476,Wholesale,Delhi,Maharashtra,SILVER
C3583,Customer_C3583,Nan,Bangalore,Maharashtra,GOLD
C4705,Customer_C4705,Nan,Delhi,West Bengal,SILVER
C4076,Customer_C4076,Retail,Mumbai,West Bengal,NAN
C5717,Customer_C5717,Wholesale,Bangalore,West Bengal,GOLD
C4529,Customer_C4529,Nan,Kolkata,Delhi,SILVER
C3686,Customer_C3686,Retail,Nan,Karnataka,BRONZE
C4062,Customer_C4062,Retail,Delhi,Maharashtra,GOLD
C5987,Customer_C5987,Wholesale,Bangalore,Maharashtra,GOLD
C3041,Customer_C3041,Wholesale,Bangalore,West Bengal,SILVER
C1997,Customer_C1997,Wholesale,Mumbai,West Bengal,SILVER
C4461,Customer_C4461,Retail,Kolkata,Maharashtra,SILVER
C5659,Customer_C5659,Retail,Delhi,West Bengal,GOLD
C4008,Customer_C4008,Retail,Mumbai,Maharashtra,NAN
C5292,Customer_C5292,Retail,Mumbai,Karnataka,NAN
C856,Customer_C856,Retail,Kolkata,Karnataka,SILVER
C1381,Customer_C1381,Nan,Bangalore,Maharashtra,NAN
C1597,Customer_C1597,Retail,Kolkata,Maharashtra,SILVER
C2860,Customer_C2860,Nan,Kolkata,Karnataka,SILVER
C5255,Customer_C5255,Retail,Delhi,Delhi,GOLD
C2845,Customer_C2845,Nan,Bangalore,Karnataka,GOLD
C1663,Customer_C1663,Retail,Nan,West Bengal,BRONZE
C2042,Customer_C2042,Nan,Nan,West Bengal,SILVER
C3783,Customer_C3783,Wholesale,Mumbai,West Bengal,NAN
C306,Customer_C306,Wholesale,Bangalore,Maharashtra,GOLD
C2056,Customer_C2056,Nan,Bangalore,West Bengal,GOLD
C117,Customer_C117,Nan,Delhi,Maharashtra,GOLD
C3957,Customer_C3957,Retail,Kolkata,Karnataka,BRONZE
C4637,Customer_C4637,Nan,Nan,Delhi,NAN
C3062,Customer_C3062,Wholesale,Nan,Maharashtra,SILVER
C3248,Customer_C3248,Wholesale,Nan,West Bengal,GOLD
C4374,Customer_C4374,Retail,Mumbai,Maharashtra,BRONZE
C5664,Customer_C5664,Nan,Kolkata,Maharashtra,SILVER
C3303,Customer_C3303,Retail,Kolkata,Maharashtra,GOLD
C414,Customer_C414,Retail,Mumbai,Karnataka,BRONZE
C3327,Customer_C3327,Wholesale,Nan,Karnataka,BRONZE
C831,Customer_C831,Wholesale,Delhi,Maharashtra,NAN
C1103,Customer_C1103,Wholesale,Mumbai,Maharashtra,BRONZE
C603,Customer_C603,Wholesale,Kolkata,Karnataka,GOLD
C5025,Customer_C5025,Nan,Mumbai,West Bengal,GOLD
C3810,Customer_C3810,Wholesale,Mumbai,Karnataka,NAN
C985,Customer_C985,Wholesale,Kolkata,West Bengal,GOLD
C5669,Customer_C5669,Retail,Nan,West Bengal,GOLD
C4853,Customer_C4853,Wholesale,Kolkata,Delhi,BRONZE
C3141,Customer_C3141,Retail,Mumbai,Maharashtra,GOLD
C5328,Customer_C5328,Nan,Delhi,Karnataka,SILVER
C745,Customer_C745,Wholesale,Delhi,Delhi,SILVER
C5951,Customer_C5951,Nan,Mumbai,West Bengal,NAN
C4469,Customer_C4469,Retail,Nan,West Bengal,SILVER
C166,Customer_C166,Nan,Kolkata,Delhi,NAN
C2560,Customer_C2560,Nan,Kolkata,Delhi,GOLD
C958,Customer_C958,Wholesale,Nan,West Bengal,SILVER
C3547,Customer_C3547,Nan,Delhi,Delhi,GOLD
C4189,Customer_C4189,Wholesale,Delhi,Karnataka,BRONZE
C1803,Customer_C1803,Retail,Kolkata,Maharashtra,SILVER
C5918,Customer_C5918,Retail,Mumbai,Delhi,GOLD
C5670,Customer_C5670,Nan,Bangalore,Karnataka,NAN
C2015,Customer_C2015,Wholesale,Kolkata,Maharashtra,SILVER
C4435,Customer_C4435,Wholesale,Kolkata,Delhi,NAN
C468,Customer_C468,Nan,Delhi,Karnataka,BRONZE
C27,Customer_C27,Nan,Nan,Maharashtra,BRONZE
C4153,Customer_C4153,Nan,Delhi,Delhi,GOLD
C5239,Customer_C5239,Wholesale,Delhi,Delhi,SILVER
C135,Customer_C135,Retail,Kolkata,Karnataka,NAN
C5013,Customer_C5013,Nan,Mumbai,Delhi,SILVER
C3434,Customer_C3434,Retail,Mumbai,West Bengal,NAN
C4846,Customer_C4846,Nan,Delhi,Karnataka,NAN
C5287,Customer_C5287,Nan,Mumbai,West Bengal,NAN
C5403,Customer_C5403,Nan,Mumbai,Delhi,SILVER
C3713,Customer_C3713,Retail,Kolkata,Delhi,SILVER
C3933,Customer_C3933,Retail,Bangalore,Karnataka,SILVER
C5394,Customer_C5394,Wholesale,Kolkata,Maharashtra,GOLD
C1982,Customer_C1982,Wholesale,Mumbai,Karnataka,GOLD
C4149,Customer_C4149,Nan,Bangalore,Karnataka,GOLD
C457,Customer_C457,Retail,Kolkata,Maharashtra,SILVER
C4259,Customer_C4259,Nan,Delhi,Delhi,SILVER
C4982,Customer_C4982,Nan,Delhi,Maharashtra,GOLD
C2087,Customer_C2087,Nan,Mumbai,Maharashtra,GOLD
C5892,Customer_C5892,Retail,Kolkata,Maharashtra,SILVER
C5009,Customer_C5009,Wholesale,Bangalore,West Bengal,SILVER
C1482,Customer_C1482,Nan,Kolkata,West Bengal,GOLD
C4352,Customer_C4352,Retail,Nan,West Bengal,BRONZE
C3366,Customer_C3366,Wholesale,Nan,Maharashtra,GOLD
C2786,Customer_C2786,Wholesale,Delhi,Delhi,BRONZE
C1669,Customer_C1669,Wholesale,Bangalore,Delhi,SILVER
C5081,Customer_C5081,Nan,Bangalore,Karnataka,SILVER
C1445,Customer_C1445,Retail,Bangalore,Delhi,GOLD
C3766,Customer_C3766,Nan,Bangalore,Karnataka,GOLD
C3263,Customer_C3263,Wholesale,Kolkata,Maharashtra,BRONZE
C5542,Customer_C5542,Wholesale,Kolkata,Karnataka,GOLD
C1978,Customer_C1978,Retail,Delhi,Maharashtra,GOLD
C3505,Customer_C3505,Wholesale,Nan,Delhi,NAN
C152,Customer_C152,Nan,Delhi,Maharashtra,GOLD
C3913,Customer_C3913,Wholesale,Bangalore,Delhi,NAN
C5515,Customer_C5515,Retail,Bangalore,Karnataka,GOLD
C1334,Customer_C1334,Wholesale,Bangalore,West Bengal,GOLD
C4335,Customer_C4335,Nan,Nan,Karnataka,SILVER
C845,Customer_C845,Wholesale,Bangalore,West Bengal,GOLD
C5467,Customer_C5467,Retail,Delhi,Maharashtra,NAN
C2819,Customer_C2819,Nan,Nan,Delhi,BRONZE
C2357,Customer_C2357,Retail,Delhi,Maharashtra,NAN
C2821,Customer_C2821,Retail,Mumbai,West Bengal,SILVER
C5495,Customer_C5495,Wholesale,Nan,Maharashtra,SILVER
C1945,Customer_C1945,Wholesale,Nan,West Bengal,BRONZE
C1698,Customer_C1698,Nan,Mumbai,Maharashtra,GOLD
C1514,Customer_C1514,Nan,Bangalore,West Bengal,GOLD
C2505,Customer_C2505,Wholesale,Delhi,Maharashtra,NAN
C5369,Customer_C5369,Wholesale,Nan,West Bengal,BRONZE
C1527,Customer_C1527,Nan,Bangalore,Karnataka,GOLD
C1794,Customer_C1794,Retail,Kolkata,Maharashtra,NAN
C5316,Customer_C5316,Nan,Mumbai,Delhi,SILVER
C2223,Customer_C2223,Wholesale,Bangalore,Delhi,GOLD
C567,Customer_C567,Nan,Mumbai,Maharashtra,GOLD
C2020,Customer_C2020,Wholesale,Kolkata,Delhi,SILVER
C4605,Customer_C4605,Wholesale,Kolkata,Maharashtra,BRONZE
C2534,Customer_C2534,Retail,Delhi,Karnataka,NAN
