payment_id,order_id,payment_method,payment_status,payment_amount,payment_date,order_amount,order_status,_merge,order_exists,amount_match,payment_success,record_status
P4835,8475,UPI,SUCCESS,2416.0,2026-01-13,,,left_only,False,False,True,INVALID
P4836,1674,CARD,SUCCESS,1634.0,2026-01-08,,,left_only,False,False,True,INVALID
P4837,9080,CARD,FAILED,,2026-01-03,,,left_only,False,False,False,INVALID
P4838,5064,CARD,SUCCESS,-100.0,2025-12-18,,,left_only,False,False,True,INVALID
P4839,9685,CARD,SUCCESS,4273.0,2025-12-27,,,left_only,False,False,True,INVALID
P4840,6626,CARD,FAILED,-100.0,2026-01-05,3133.0,APPROVED,both,True,False,False,INVALID
P4841,151,UPI,FAILED,3221.0,2026-01-05,,,left_only,False,False,False,INVALID
P4842,394,CARD,SUCCESS,3624.0,2025-12-29,,,left_only,False,False,True,INVALID
P4843,9681,COD,FAILED,2116.0,2026-01-08,,,left_only,False,False,False,INVALID
P4844,5653,CARD,FAILED,3768.0,2025-12-25,,,left_only,False,False,False,INVALID
P4845,2656,COD,FAILED,4695.0,2025-12-21,,,left_only,False,False,False,INVALID
P4846,1160,CARD,FAILED,,2025-12-24,,,left_only,False,False,False,INVALID
P4847,803,CARD,SUCCESS,-100.0,2025-12-25,996.0,APPROVED,both,True,False,True,INVALID
P4848,4491,UPI,FAILED,2182.0,2025-12-26,,,left_only,False,False,False,INVALID
P4849,9280,COD,SUCCESS,1698.0,2026-01-06,,,left_only,False,False,True,INVALID
P4850,3192,COD,SUCCESS,,2026-01-09,,,left_only,False,False,True,INVALID
P4851,5970,UPI,FAILED,-100.0,2025-12-19,,,left_only,False,False,False,INVALID
P4852,8126,COD,FAILED,1206.0,2026-01-01,1632.0,APPROVED,both,True,False,False,INVALID
P4853,3760,UPI,FAILED,,2026-01-10,,,left_only,False,False,False,INVALID
P4854,6856,CARD,SUCCESS,,2025-12-31,,,left_only,False,False,True,INVALID
P4855,4417,COD,SUCCESS,4077.0,2025-12-24,,,left_only,False,False,True,INVALID
P4856,7235,COD,SUCCESS,,2025-12-17,,,left_only,False,False,True,INVALID
P4857,4948,UPI,SUCCESS,,2025-12-29,,,left_only,False,False,True,INVALID
P4858,5179,CARD,FAILED,2638.0,2026-01-07,,,left_only,False,False,False,INVALID
P4859,1782,COD,FAILED,-100.0,2026-01-01,3323.0,PENDING,both,True,False,False,INVALID
P4860,315,UPI,SUCCESS,,2025-12-15,1010.0,CANCELLED,both,True,False,True,INVALID
P4861,8921,CARD,FAILED,,2025-12-21,,,left_only,False,False,False,INVALID
P4862,9601,UPI,FAILED,3475.0,2026-01-08,,,left_only,False,False,False,INVALID
P4863,4907,UPI,FAILED,,2026-01-11,,,left_only,False,False,False,INVALID
P4864,2990,UPI,FAILED,,2025-12-29,,,left_only,False,False,False,INVALID
P4865,9832,CARD,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P4866,5573,CARD,FAILED,2953.0,2026-01-01,,,left_only,False,False,False,INVALID
P4867,3346,COD,SUCCESS,-100.0,2026-01-02,,,left_only,False,False,True,INVALID
P4868,1520,CARD,FAILED,-100.0,2026-01-02,,,left_only,False,False,False,INVALID
P4869,8499,CARD,SUCCESS,,2025-12-28,,,left_only,False,False,True,INVALID
P4870,2313,COD,FAILED,3486.0,2025-12-19,,,left_only,False,False,False,INVALID
P4871,871,COD,SUCCESS,3627.0,2026-01-07,,,left_only,False,False,True,INVALID
P4872,5738,CARD,SUCCESS,,2025-12-30,543.0,,both,True,False,True,INVALID
P4873,9378,COD,FAILED,-100.0,2025-12-22,,,left_only,False,False,False,INVALID
P4874,9227,UPI,SUCCESS,3022.0,2025-12-19,,,left_only,False,False,True,INVALID
P4875,1347,COD,FAILED,4223.0,2025-12-14,,,left_only,False,False,False,INVALID
P4876,7333,CARD,FAILED,3727.0,2025-12-19,,,left_only,False,False,False,INVALID
P4877,7078,CARD,FAILED,-100.0,2025-12-20,,,left_only,False,False,False,INVALID
P4878,5839,CARD,FAILED,,2025-12-18,,,left_only,False,False,False,INVALID
P4879,4752,UPI,SUCCESS,1122.0,2025-12-16,4336.0,PENDING,both,True,False,True,INVALID
P4880,9479,CARD,FAILED,-100.0,2026-01-08,4548.0,,both,True,False,False,INVALID
P4881,8305,COD,FAILED,-100.0,2025-12-28,,,left_only,False,False,False,INVALID
P4882,7589,COD,FAILED,4684.0,2026-01-08,,,left_only,False,False,False,INVALID
P4883,6024,UPI,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P4884,9719,UPI,SUCCESS,2820.0,2026-01-11,,,left_only,False,False,True,INVALID
P4885,5202,CARD,FAILED,-100.0,2026-01-01,,,left_only,False,False,False,INVALID
P4886,4293,CARD,FAILED,2329.0,2025-12-28,,,left_only,False,False,False,INVALID
P4887,4514,COD,SUCCESS,1009.0,2025-12-18,,,left_only,False,False,True,INVALID
P4888,9259,UPI,SUCCESS,-100.0,2025-12-31,,,left_only,False,False,True,INVALID
P4889,2669,COD,FAILED,3854.0,2025-12-30,,,left_only,False,False,False,INVALID
P4890,8050,CARD,SUCCESS,,2026-01-09,,,left_only,False,False,True,INVALID
P4891,9021,UPI,FAILED,,2026-01-06,1066.0,CANCELLED,both,True,False,False,INVALID
P4892,9461,CARD,SUCCESS,1976.0,2025-12-27,2458.0,APPROVED,both,True,False,True,INVALID
P4893,5530,UPI,SUCCESS,1203.0,2025-12-27,,,left_only,False,False,True,INVALID
P4894,511,COD,FAILED,3133.0,2026-01-09,,,left_only,False,False,False,INVALID
P4895,2989,COD,FAILED,-100.0,2025-12-27,,,left_only,False,False,False,INVALID
P4896,1096,CARD,SUCCESS,1920.0,2025-12-29,,,left_only,False,False,True,INVALID
P4897,7638,UPI,SUCCESS,3219.0,2025-12-16,,,left_only,False,False,True,INVALID
P4898,1310,COD,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P4899,9900,UPI,FAILED,1155.0,2025-12-25,,,left_only,False,False,False,INVALID
P4900,5025,CARD,FAILED,,2025-12-23,,,left_only,False,False,False,INVALID
P4901,3403,UPI,SUCCESS,-100.0,2026-01-09,,,left_only,False,False,True,INVALID
P4902,4362,UPI,FAILED,4853.0,2025-12-16,,,left_only,False,False,False,INVALID
P4903,1746,COD,FAILED,1410.0,2026-01-08,,,left_only,False,False,False,INVALID
P4904,2526,CARD,FAILED,-100.0,2026-01-03,,,left_only,False,False,False,INVALID
P4905,6476,UPI,FAILED,858.0,2026-01-10,,,left_only,False,False,False,INVALID
P4906,5119,UPI,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P4907,1027,UPI,FAILED,3006.0,2026-01-10,,,left_only,False,False,False,INVALID
P4908,2866,COD,SUCCESS,2274.0,2025-12-18,,,left_only,False,False,True,INVALID
P4909,1526,UPI,SUCCESS,2818.0,2026-01-12,1951.0,PENDING,both,True,False,True,INVALID
P4910,8832,COD,SUCCESS,,2025-12-17,,,left_only,False,False,True,INVALID
P4911,7715,COD,FAILED,3283.0,2026-01-05,2766.0,CANCELLED,both,True,False,False,INVALID
P4912,1927,CARD,FAILED,,2025-12-14,,,left_only,False,False,False,INVALID
P4913,3057,CARD,SUCCESS,3730.0,2025-12-19,,,left_only,False,False,True,INVALID
P4914,7832,CARD,FAILED,941.0,2025-12-17,,,left_only,False,False,False,INVALID
P4915,2683,CARD,SUCCESS,3007.0,2025-12-19,,,left_only,False,False,True,INVALID
P4916,9212,CARD,SUCCESS,1364.0,2026-01-03,,,left_only,False,False,True,INVALID
P4917,8344,CARD,SUCCESS,-100.0,2026-01-09,,,left_only,False,False,True,INVALID
P4918,7558,COD,SUCCESS,,2025-12-22,,,left_only,False,False,True,INVALID
P4919,4870,UPI,FAILED,,2025-12-20,3236.0,APPROVED,both,True,False,False,INVALID
P4920,5953,COD,SUCCESS,1768.0,2025-12-30,,,left_only,False,False,True,INVALID
P4921,5962,COD,FAILED,4279.0,2025-12-30,,,left_only,False,False,False,INVALID
P4922,6817,UPI,SUCCESS,,2026-01-04,,,left_only,False,False,True,INVALID
P4923,8874,COD,SUCCESS,-100.0,2025-12-19,3586.0,PENDING,both,True,False,True,INVALID
P4924,4366,CARD,FAILED,3920.0,2025-12-17,,,left_only,False,False,False,INVALID
P4925,4189,UPI,SUCCESS,-100.0,2025-12-27,,,left_only,False,False,True,INVALID
P4926,945,UPI,SUCCESS,538.0,2026-01-05,4135.0,APPROVED,both,True,False,True,INVALID
P4927,3177,UPI,FAILED,4177.0,2025-12-24,,,left_only,False,False,False,INVALID
P4928,2493,COD,SUCCESS,4938.0,2026-01-06,,,left_only,False,False,True,INVALID
P4929,821,UPI,FAILED,1721.0,2025-12-28,,,left_only,False,False,False,INVALID
P4930,7015,UPI,FAILED,4136.0,2026-01-11,,,left_only,False,False,False,INVALID
P4931,8289,UPI,FAILED,3818.0,2025-12-20,,,left_only,False,False,False,INVALID
P4932,3829,UPI,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P4933,7942,UPI,FAILED,-100.0,2025-12-30,,,left_only,False,False,False,INVALID
P4934,3875,CARD,SUCCESS,2334.0,2025-12-26,,,left_only,False,False,True,INVALID
P4935,2230,COD,SUCCESS,-100.0,2025-12-30,,,left_only,False,False,True,INVALID
P4936,8471,UPI,FAILED,,2025-12-15,3625.0,CANCELLED,both,True,False,False,INVALID
P4937,9124,COD,SUCCESS,,2025-12-29,3495.0,PENDING,both,True,False,True,INVALID
P4938,3066,COD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P4939,963,CARD,FAILED,2221.0,2026-01-04,,,left_only,False,False,False,INVALID
P4940,3495,UPI,FAILED,,2026-01-04,3024.0,APPROVED,both,True,False,False,INVALID
P4941,8796,CARD,SUCCESS,4857.0,2025-12-18,,,left_only,False,False,True,INVALID
P4942,3182,COD,FAILED,4498.0,2026-01-07,,,left_only,False,False,False,INVALID
P4943,7709,UPI,SUCCESS,563.0,2026-01-03,,,left_only,False,False,True,INVALID
P4944,6723,COD,SUCCESS,-100.0,2025-12-25,,,left_only,False,False,True,INVALID
P4945,2468,UPI,SUCCESS,4857.0,2025-12-24,2688.0,PENDING,both,True,False,True,INVALID
P4946,9345,CARD,SUCCESS,4968.0,2025-12-24,,,left_only,False,False,True,INVALID
P4947,1699,CARD,FAILED,,2026-01-13,,,left_only,False,False,False,INVALID
P4948,1855,CARD,FAILED,,2025-12-17,,,left_only,False,False,False,INVALID
P4949,256,UPI,SUCCESS,4966.0,2025-12-18,,,left_only,False,False,True,INVALID
P4950,4809,CARD,SUCCESS,,2025-12-29,1933.0,APPROVED,both,True,False,True,INVALID
P4951,4725,UPI,FAILED,-100.0,2025-12-22,,,left_only,False,False,False,INVALID
P4952,1681,CARD,SUCCESS,,2025-12-19,,,left_only,False,False,True,INVALID
P4953,112,COD,FAILED,,2026-01-04,,,left_only,False,False,False,INVALID
P4954,1538,COD,FAILED,-100.0,2026-01-10,,,left_only,False,False,False,INVALID
P4955,4082,COD,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P4956,3662,CARD,SUCCESS,3514.0,2025-12-31,,,left_only,False,False,True,INVALID
P4957,4874,COD,SUCCESS,-100.0,2026-01-13,,,left_only,False,False,True,INVALID
P4958,1196,UPI,SUCCESS,3329.0,2026-01-11,,,left_only,False,False,True,INVALID
P4959,965,CARD,FAILED,-100.0,2025-12-16,1079.0,CANCELLED,both,True,False,False,INVALID
P4960,5685,UPI,SUCCESS,,2025-12-21,,,left_only,False,False,True,INVALID
P4961,8894,UPI,SUCCESS,,2025-12-14,,,left_only,False,False,True,INVALID
P4962,8589,UPI,SUCCESS,4847.0,2026-01-11,,,left_only,False,False,True,INVALID
P4963,7675,UPI,SUCCESS,-100.0,2026-01-01,,,left_only,False,False,True,INVALID
P4964,5912,CARD,SUCCESS,4552.0,2025-12-22,,,left_only,False,False,True,INVALID
P4965,5962,CARD,FAILED,,2026-01-02,,,left_only,False,False,False,INVALID
P4966,5238,UPI,SUCCESS,4259.0,2025-12-28,,,left_only,False,False,True,INVALID
P4967,9814,COD,FAILED,-100.0,2026-01-08,,,left_only,False,False,False,INVALID
P4968,829,CARD,SUCCESS,2550.0,2026-01-08,,,left_only,False,False,True,INVALID
P4969,8290,COD,FAILED,2996.0,2026-01-08,,,left_only,False,False,False,INVALID
P4970,9279,UPI,FAILED,2149.0,2025-12-16,,,left_only,False,False,False,INVALID
P4971,4657,COD,SUCCESS,,2025-12-24,,,left_only,False,False,True,INVALID
P4972,3134,UPI,FAILED,2417.0,2025-12-24,,,left_only,False,False,False,INVALID
P4973,1546,COD,FAILED,1093.0,2025-12-15,4922.0,PENDING,both,True,False,False,INVALID
P4974,1456,CARD,SUCCESS,519.0,2025-12-27,,,left_only,False,False,True,INVALID
P4975,321,UPI,FAILED,,2025-12-18,,,left_only,False,False,False,INVALID
P4976,7818,UPI,SUCCESS,1585.0,2026-01-04,,,left_only,False,False,True,INVALID
P4977,2865,COD,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P4978,56,COD,SUCCESS,2614.0,2026-01-07,,,left_only,False,False,True,INVALID
P4979,2557,CARD,SUCCESS,-100.0,2025-12-17,,,left_only,False,False,True,INVALID
P4980,719,CARD,FAILED,-100.0,2026-01-02,,,left_only,False,False,False,INVALID
P4981,8149,CARD,FAILED,3449.0,2025-12-21,3285.0,,both,True,False,False,INVALID
P4982,2152,CARD,FAILED,3093.0,2025-12-29,,,left_only,False,False,False,INVALID
P4983,5698,UPI,SUCCESS,,2026-01-10,4316.0,CANCELLED,both,True,False,True,INVALID
P4984,9300,UPI,FAILED,,2025-12-25,,,left_only,False,False,False,INVALID
P4985,2195,COD,FAILED,-100.0,2025-12-24,,,left_only,False,False,False,INVALID
P4986,7405,UPI,FAILED,4117.0,2025-12-25,,,left_only,False,False,False,INVALID
P4987,3360,UPI,SUCCESS,4143.0,2026-01-01,1345.0,PENDING,both,True,False,True,INVALID
P4988,9020,UPI,FAILED,4288.0,2026-01-09,,,left_only,False,False,False,INVALID
P4989,7856,COD,FAILED,1233.0,2026-01-08,1589.0,APPROVED,both,True,False,False,INVALID
P4990,6083,COD,FAILED,1614.0,2026-01-10,1219.0,,both,True,False,False,INVALID
P4991,2374,COD,SUCCESS,4568.0,2025-12-15,,,left_only,False,False,True,INVALID
P4992,8916,UPI,SUCCESS,-100.0,2025-12-29,,,left_only,False,False,True,INVALID
P4993,2279,UPI,SUCCESS,1921.0,2025-12-24,,,left_only,False,False,True,INVALID
P4994,9472,CARD,SUCCESS,1413.0,2026-01-08,,,left_only,False,False,True,INVALID
P4995,708,UPI,SUCCESS,,2025-12-14,,,left_only,False,False,True,INVALID
P4996,9595,COD,FAILED,,2026-01-02,1278.0,PENDING,both,True,False,False,INVALID
P4997,9774,UPI,SUCCESS,664.0,2026-01-06,,,left_only,False,False,True,INVALID
P4998,8182,CARD,SUCCESS,4799.0,2026-01-08,,,left_only,False,False,True,INVALID
P4999,7892,UPI,SUCCESS,-100.0,2026-01-11,,,left_only,False,False,True,INVALID
P5000,3841,CARD,FAILED,1022.0,2025-12-16,,,left_only,False,False,False,INVALID
P5001,6862,COD,FAILED,1903.0,2026-01-07,,,left_only,False,False,False,INVALID
P5002,5920,UPI,FAILED,-100.0,2025-12-27,,,left_only,False,False,False,INVALID
P5003,6113,CARD,FAILED,,2025-12-19,,,left_only,False,False,False,INVALID
P5004,9810,COD,FAILED,4160.0,2026-01-12,,,left_only,False,False,False,INVALID
P5005,9251,UPI,FAILED,4570.0,2026-01-11,,,left_only,False,False,False,INVALID
P5006,4037,UPI,FAILED,4627.0,2025-12-18,,,left_only,False,False,False,INVALID
P5007,7245,COD,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P5008,617,COD,FAILED,,2026-01-12,,,left_only,False,False,False,INVALID
P5009,2175,CARD,FAILED,,2026-01-12,3759.0,APPROVED,both,True,False,False,INVALID
P5010,2852,COD,SUCCESS,2474.0,2026-01-09,2225.0,,both,True,False,True,INVALID
P5011,7391,CARD,SUCCESS,,2025-12-21,,,left_only,False,False,True,INVALID
P5012,4570,CARD,SUCCESS,-100.0,2026-01-05,,,left_only,False,False,True,INVALID
P5013,3970,CARD,SUCCESS,3443.0,2025-12-23,,,left_only,False,False,True,INVALID
P5014,4313,UPI,FAILED,-100.0,2025-12-25,,,left_only,False,False,False,INVALID
P5015,2960,CARD,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P5016,8133,COD,SUCCESS,4988.0,2025-12-16,,,left_only,False,False,True,INVALID
P5017,3320,CARD,FAILED,2513.0,2025-12-19,,,left_only,False,False,False,INVALID
P5018,273,COD,SUCCESS,1671.0,2025-12-27,,,left_only,False,False,True,INVALID
P5019,8205,UPI,SUCCESS,3479.0,2026-01-07,4851.0,CANCELLED,both,True,False,True,INVALID
P5020,9271,UPI,SUCCESS,,2025-12-18,,,left_only,False,False,True,INVALID
P5021,418,UPI,FAILED,-100.0,2026-01-07,2895.0,PENDING,both,True,False,False,INVALID
P5022,6946,COD,SUCCESS,621.0,2025-12-22,4655.0,PENDING,both,True,False,True,INVALID
P5023,4888,UPI,FAILED,,2025-12-15,4492.0,PENDING,both,True,False,False,INVALID
P5024,4953,CARD,SUCCESS,2025.0,2025-12-17,,,left_only,False,False,True,INVALID
P5025,9964,CARD,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P5026,2214,UPI,FAILED,,2025-12-21,,,left_only,False,False,False,INVALID
P5027,9138,COD,FAILED,1851.0,2026-01-01,1406.0,PENDING,both,True,False,False,INVALID
P5028,1283,UPI,FAILED,-100.0,2025-12-19,,,left_only,False,False,False,INVALID
P5029,3452,UPI,SUCCESS,1486.0,2025-12-14,,,left_only,False,False,True,INVALID
P5030,375,CARD,SUCCESS,,2025-12-19,,,left_only,False,False,True,INVALID
P5031,1301,UPI,FAILED,4079.0,2026-01-02,,,left_only,False,False,False,INVALID
P5032,3241,COD,FAILED,,2025-12-18,,,left_only,False,False,False,INVALID
P5033,2304,CARD,SUCCESS,845.0,2026-01-07,,,left_only,False,False,True,INVALID
P5034,8686,UPI,FAILED,-100.0,2026-01-03,,,left_only,False,False,False,INVALID
P5035,8068,COD,SUCCESS,4782.0,2026-01-02,,,left_only,False,False,True,INVALID
P5036,1973,COD,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P5037,567,COD,SUCCESS,3604.0,2025-12-15,,,left_only,False,False,True,INVALID
P5038,4794,UPI,FAILED,1707.0,2025-12-24,,,left_only,False,False,False,INVALID
P5039,3520,COD,FAILED,-100.0,2025-12-29,,,left_only,False,False,False,INVALID
P5040,8282,UPI,FAILED,,2026-01-07,,,left_only,False,False,False,INVALID
P5041,7976,COD,SUCCESS,,2025-12-14,,,left_only,False,False,True,INVALID
P5042,3362,COD,FAILED,3867.0,2025-12-18,,,left_only,False,False,False,INVALID
P5043,1663,COD,SUCCESS,,2025-12-26,,,left_only,False,False,True,INVALID
P5044,9018,COD,SUCCESS,,2025-12-21,3991.0,PENDING,both,True,False,True,INVALID
P5045,6702,CARD,FAILED,4765.0,2026-01-01,2731.0,CANCELLED,both,True,False,False,INVALID
P5046,4817,CARD,FAILED,836.0,2026-01-01,,,left_only,False,False,False,INVALID
P5047,2883,CARD,SUCCESS,,2025-12-22,3925.0,PENDING,both,True,False,True,INVALID
P5048,1924,CARD,SUCCESS,-100.0,2026-01-07,,,left_only,False,False,True,INVALID
P5049,4951,COD,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P5050,9361,COD,FAILED,,2026-01-03,,,left_only,False,False,False,INVALID
P5051,5657,CARD,SUCCESS,836.0,2025-12-20,,,left_only,False,False,True,INVALID
P5052,2768,COD,FAILED,,2025-12-28,,,left_only,False,False,False,INVALID
P5053,7042,COD,SUCCESS,3449.0,2025-12-22,,,left_only,False,False,True,INVALID
P5054,1548,UPI,SUCCESS,,2025-12-25,,,left_only,False,False,True,INVALID
P5055,6742,CARD,FAILED,511.0,2025-12-17,,,left_only,False,False,False,INVALID
P5056,6174,CARD,SUCCESS,3615.0,2025-12-19,,,left_only,False,False,True,INVALID
P5057,5629,UPI,SUCCESS,1159.0,2026-01-08,,,left_only,False,False,True,INVALID
P5058,4699,COD,SUCCESS,,2025-12-26,,,left_only,False,False,True,INVALID
P5059,6835,CARD,SUCCESS,2787.0,2025-12-28,,,left_only,False,False,True,INVALID
P5060,3694,UPI,FAILED,,2026-01-06,3492.0,APPROVED,both,True,False,False,INVALID
P5061,7631,CARD,FAILED,1498.0,2025-12-14,,,left_only,False,False,False,INVALID
P5062,7728,UPI,SUCCESS,1633.0,2025-12-21,,,left_only,False,False,True,INVALID
P5063,5121,COD,SUCCESS,,2026-01-05,4229.0,CANCELLED,both,True,False,True,INVALID
P5064,7615,UPI,SUCCESS,,2026-01-08,,,left_only,False,False,True,INVALID
P5065,2267,UPI,FAILED,4501.0,2025-12-17,,,left_only,False,False,False,INVALID
P5066,8640,COD,SUCCESS,,2025-12-31,,,left_only,False,False,True,INVALID
P5067,7205,UPI,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P5068,6185,CARD,SUCCESS,2432.0,2025-12-19,,,left_only,False,False,True,INVALID
P5069,7435,CARD,SUCCESS,,2025-12-23,,,left_only,False,False,True,INVALID
P5070,9666,CARD,SUCCESS,-100.0,2025-12-21,,,left_only,False,False,True,INVALID
P5071,1433,CARD,SUCCESS,2244.0,2025-12-23,,,left_only,False,False,True,INVALID
P5072,4578,UPI,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P5073,3668,UPI,SUCCESS,1389.0,2026-01-08,,,left_only,False,False,True,INVALID
P5074,9409,CARD,SUCCESS,3678.0,2026-01-01,,,left_only,False,False,True,INVALID
P5075,1139,COD,FAILED,1133.0,2026-01-06,,,left_only,False,False,False,INVALID
P5076,910,UPI,SUCCESS,,2025-12-22,3949.0,APPROVED,both,True,False,True,INVALID
P5077,3241,COD,SUCCESS,1160.0,2026-01-07,,,left_only,False,False,True,INVALID
P5078,3588,CARD,SUCCESS,2844.0,2026-01-11,,,left_only,False,False,True,INVALID
P5079,3174,UPI,SUCCESS,,2026-01-02,,,left_only,False,False,True,INVALID
P5080,926,COD,SUCCESS,-100.0,2025-12-29,,,left_only,False,False,True,INVALID
P5081,3011,UPI,FAILED,3995.0,2025-12-28,,,left_only,False,False,False,INVALID
P5082,5625,COD,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P5083,7428,COD,SUCCESS,3046.0,2025-12-19,,,left_only,False,False,True,INVALID
P5084,1095,COD,SUCCESS,4380.0,2025-12-16,,,left_only,False,False,True,INVALID
P5085,8825,CARD,FAILED,-100.0,2025-12-20,1219.0,PENDING,both,True,False,False,INVALID
P5086,3980,COD,FAILED,1188.0,2025-12-19,1659.0,APPROVED,both,True,False,False,INVALID
P5087,1886,CARD,FAILED,-100.0,2025-12-30,3056.0,PENDING,both,True,False,False,INVALID
P5088,2342,COD,FAILED,,2025-12-14,,,left_only,False,False,False,INVALID
P5089,3187,UPI,FAILED,,2025-12-19,,,left_only,False,False,False,INVALID
P5090,4763,COD,FAILED,2408.0,2025-12-25,,,left_only,False,False,False,INVALID
P5091,4018,COD,SUCCESS,-100.0,2025-12-16,,,left_only,False,False,True,INVALID
P5092,2423,COD,SUCCESS,4448.0,2026-01-10,,,left_only,False,False,True,INVALID
P5093,9236,CARD,FAILED,-100.0,2026-01-11,,,left_only,False,False,False,INVALID
P5094,8162,CARD,SUCCESS,4603.0,2026-01-06,,,left_only,False,False,True,INVALID
P5095,128,CARD,FAILED,1658.0,2025-12-20,,,left_only,False,False,False,INVALID
P5096,3721,UPI,FAILED,,2026-01-02,,,left_only,False,False,False,INVALID
P5097,7297,COD,FAILED,,2025-12-21,,,left_only,False,False,False,INVALID
P5098,4218,COD,FAILED,,2025-12-18,,,left_only,False,False,False,INVALID
P5099,1861,CARD,SUCCESS,2651.0,2025-12-20,1022.0,PENDING,both,True,False,True,INVALID
P5100,5939,COD,FAILED,-100.0,2025-12-21,,,left_only,False,False,False,INVALID
P5101,2246,COD,SUCCESS,,2025-12-19,,,left_only,False,False,True,INVALID
P5102,7370,COD,SUCCESS,-100.0,2025-12-29,,,left_only,False,False,True,INVALID
P5103,1100,UPI,FAILED,1781.0,2026-01-12,,,left_only,False,False,False,INVALID
P5104,4681,COD,SUCCESS,,2025-12-28,1100.0,PENDING,both,True,False,True,INVALID
P5105,3497,UPI,SUCCESS,-100.0,2025-12-28,,,left_only,False,False,True,INVALID
P5106,3523,COD,FAILED,4754.0,2025-12-17,,,left_only,False,False,False,INVALID
P5107,6592,COD,FAILED,4882.0,2025-12-23,,,left_only,False,False,False,INVALID
P5108,718,UPI,SUCCESS,-100.0,2026-01-12,2543.0,,both,True,False,True,INVALID
P5109,4467,CARD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P5110,6968,CARD,FAILED,-100.0,2025-12-29,,,left_only,False,False,False,INVALID
P5111,9446,UPI,SUCCESS,1716.0,2026-01-05,,,left_only,False,False,True,INVALID
P5112,970,UPI,SUCCESS,-100.0,2026-01-09,4352.0,PENDING,both,True,False,True,INVALID
P5113,2118,CARD,FAILED,,2026-01-01,4381.0,PENDING,both,True,False,False,INVALID
P5114,2645,COD,SUCCESS,,2025-12-23,,,left_only,False,False,True,INVALID
P5115,3409,COD,SUCCESS,,2025-12-27,,,left_only,False,False,True,INVALID
P5116,4454,CARD,SUCCESS,-100.0,2026-01-05,,,left_only,False,False,True,INVALID
P5117,137,UPI,FAILED,1027.0,2025-12-25,,,left_only,False,False,False,INVALID
P5118,6975,COD,SUCCESS,865.0,2026-01-10,,,left_only,False,False,True,INVALID
P5119,8759,CARD,FAILED,,2026-01-03,,,left_only,False,False,False,INVALID
P5120,2259,COD,FAILED,2328.0,2025-12-28,,,left_only,False,False,False,INVALID
P5121,195,COD,FAILED,-100.0,2026-01-09,,,left_only,False,False,False,INVALID
P5122,9362,CARD,SUCCESS,-100.0,2025-12-30,1984.0,PENDING,both,True,False,True,INVALID
P5123,3143,CARD,FAILED,-100.0,2025-12-27,,,left_only,False,False,False,INVALID
P5124,1114,UPI,SUCCESS,-100.0,2025-12-17,,,left_only,False,False,True,INVALID
P5125,2615,CARD,SUCCESS,610.0,2025-12-15,,,left_only,False,False,True,INVALID
P5126,3003,COD,SUCCESS,,2026-01-03,,,left_only,False,False,True,INVALID
P5127,1068,UPI,FAILED,,2025-12-16,,,left_only,False,False,False,INVALID
P5128,2864,CARD,FAILED,,2026-01-07,,,left_only,False,False,False,INVALID
P5129,6539,CARD,SUCCESS,-100.0,2025-12-17,,,left_only,False,False,True,INVALID
P5130,7125,UPI,SUCCESS,1442.0,2025-12-18,,,left_only,False,False,True,INVALID
P5131,1513,CARD,FAILED,,2025-12-19,,,left_only,False,False,False,INVALID
P5132,247,CARD,SUCCESS,-100.0,2026-01-05,1004.0,PENDING,both,True,False,True,INVALID
P5133,4149,UPI,FAILED,1739.0,2025-12-21,,,left_only,False,False,False,INVALID
P5134,2583,UPI,FAILED,-100.0,2025-12-25,,,left_only,False,False,False,INVALID
P5135,1446,UPI,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P5136,8599,CARD,SUCCESS,2107.0,2026-01-08,,,left_only,False,False,True,INVALID
P5137,6517,UPI,SUCCESS,,2026-01-03,,,left_only,False,False,True,INVALID
P5138,4864,COD,FAILED,1390.0,2025-12-17,,,left_only,False,False,False,INVALID
P5139,5803,CARD,SUCCESS,1867.0,2026-01-10,,,left_only,False,False,True,INVALID
P5140,8814,COD,SUCCESS,3250.0,2026-01-10,,,left_only,False,False,True,INVALID
P5141,7702,UPI,FAILED,-100.0,2026-01-08,,,left_only,False,False,False,INVALID
